Date,Open,High,Low,Close,Volume
2018-09-17,6.30119722747322,20.1008191556396,6.30119722747322,15.2488972904852,6137425
2018-09-18,15.2488972904852,15.4379332073094,13.9886578449906,14.2407057340895,1236195
2018-09-19,14.1776937618147,14.1776937618147,12.9804662885948,13.1064902331443,2860469
2018-09-20,13.169502205419,14.3667296786389,13.169502205419,14.3667296786389,1364762
2018-09-23,14.6187775677379,14.8078134845621,13.1064902331443,13.169502205419,1811094
2018-09-24,13.2325141776938,13.6105860113422,12.7284183994959,12.8544423440454,1265290
2018-09-25,13.0434782608696,13.169502205419,12.0982986767486,12.2873345935728,1029015
2018-09-26,12.4133585381222,13.2955261499685,12.224322621298,12.5393824826717,1295655
2018-09-27,12.5393824826717,13.2325141776938,12.5393824826717,12.9804662885948,1209987
2018-09-30,13.169502205419,14.11468178954,13.169502205419,13.8626339004411,2162321
2018-10-01,14.11468178954,14.4927536231884,12.9804662885948,13.0434782608696,1274841
2018-10-02,13.0434782608696,14.0516698172653,12.7914303717706,13.7366099558916,1564155
2018-10-03,13.7996219281664,14.9338374291115,13.6735979836169,14.8078134845621,2633507
2018-10-04,14.8078134845621,15.4379332073094,14.3037177063642,15.1858853182105,1933369
2018-10-07,15.3119092627599,16.698172652804,14.8708254568368,16.698172652804,2943591
2018-10-08,16.7611846250788,17.1392564587272,15.2488972904852,15.5009451795841,2057890
2018-10-09,15.6269691241336,16.5091367359798,15.2488972904852,16.3831127914304,1651384
2018-10-10,16.5721487082546,16.6351606805293,15.5639571518589,15.6899810964083,1250697
2018-10-11,15.6899810964083,16.1940768746062,15.4379332073094,16.005040957782,885404
2018-10-14,16.3201008191556,16.7611846250788,16.005040957782,16.1310649023314,1657748
2018-10-15,16.1310649023314,16.3201008191556,15.3119092627599,15.5009451795841,867316
2018-10-16,15.6899810964083,16.1310649023314,15.2488972904852,15.9420289855072,1172223
2018-10-17,16.1310649023314,16.2570888468809,15.4379332073094,15.5009451795841,795663
2018-10-18,15.5639571518589,15.8160050409578,15.4379332073094,15.6899810964083,670388
2018-10-21,15.7529930686831,16.0680529300567,15.5639571518589,15.8160050409578,717391
2018-10-22,15.8160050409578,16.8241965973535,15.7529930686831,15.9420289855072,1099171
2018-10-23,16.1940768746062,17.1392564587272,15.9420289855072,16.950220541903,1062273
2018-10-24,17.0762444864524,17.8954001260239,16.3831127914304,17.5803402646503,1815997
2018-10-25,17.7693761814745,18.0214240705734,17.0132325141777,17.643352236925,1265848
2018-10-28,18.0214240705734,18.0214240705734,16.1310649023314,16.4461247637051,2018901
2018-10-29,16.3831127914304,17.4543163201008,16.005040957782,17.0762444864524,1215890
2018-10-30,17.4543163201008,18.7775677378702,17.4543163201008,18.7775677378702,1855789
2018-10-31,19.2816635160681,20.6049149338374,18.7775677378702,20.6049149338374,1593176
2018-11-01,21.0459987397606,22.1802142407057,20.5419029615627,20.8569628229364,2671050
2018-11-04,20.9829867674858,22.9363579080025,20.7939508506616,22.8103339634531,1231246
2018-11-05,23.062381852552,23.1253938248267,21.1090107120353,21.424070573409,1395533
2018-11-06,21.424070573409,23.1253938248267,20.7939508506616,22.7473219911783,1417136
2018-11-07,22.7473219911783,25.0157529930687,22.7473219911783,25.0157529930687,1402757
2018-11-08,25.9609325771897,27.4732199117832,25.7088846880907,27.4732199117832,1442785
2018-11-11,27.7252678008822,28.1663516068053,25.645872715816,25.8349086326402,1269771
2018-11-12,25.8349086326402,28.4183994959042,25.8349086326402,28.4183994959042,977287
2018-11-13,28.9855072463768,30.3717706364209,26.2129804662886,26.4650283553875,1257415
2018-11-14,26.7170762444865,29.1115311909263,26.6540642722117,27.7882797731569,1838335
2018-11-15,28.1033396345306,28.6704473850032,26.2129804662886,26.5280403276623,919675
2018-11-18,26.7800882167612,28.0403276622558,26.2129804662886,27.4732199117832,1010809
2018-11-19,27.7252678008822,29.6156269691241,27.3471959672338,28.22936357908,1484778
2018-11-20,28.7964713295526,29.3005671077505,27.1581600504096,28.6704473850032,2307619
2018-11-25,29.5652173913044,30.9262759924386,27.8260869565217,28.5066162570889,1614240
2018-11-26,29.413988657845,31.304347826087,28.7334593572779,31.304347826087,786454
2018-11-27,32.8922495274102,34.4045368620038,32.8922495274102,34.4045368620038,982434
2018-11-28,37.0510396975425,37.8071833648393,35.4631379962193,37.8071833648393,1084602
2018-11-29,41.4366729678639,41.5879017013233,39.3194706994329,41.5879017013233,690087
2018-12-02,45.2173913043478,45.2173913043478,39.8487712665406,40.7561436672968,1262700
2018-12-03,41.2098298676749,42.34404536862,40.3780718336484,41.3610586011342,1915747
2018-12-04,42.1928166351607,43.7051039697543,38.7901701323251,39.6219281663516,2578707
2018-12-05,39.6975425330813,39.8487712665406,35.6899810964083,35.6899810964083,3300102
2018-12-06,35.0850661625709,35.9168241965974,32.1361058601134,34.4801512287335,3534492
2018-12-09,34.4801512287335,36.2948960302458,32.9678638941399,33.421550094518,1307050
2018-12-10,33.421550094518,33.648393194707,30.0945179584121,30.0945179584121,2330527
2018-12-11,30.0945179584121,31.0775047258979,28.4310018903592,29.5652173913044,1356653
2018-12-12,29.7920604914934,31.6824196597354,29.187145557656,29.9432892249527,2120060
2018-12-13,30.0189035916824,30.4725897920605,27.069943289225,27.3724007561437,1505761
2018-12-17,27.3724007561437,27.3724007561437,24.6502835538752,24.8015122873346,1165341
2018-12-18,24.6502835538752,26.0113421550095,24.3478260869565,25.7088846880907,891384
2018-12-19,25.8601134215501,26.7674858223062,24.0453686200378,24.8015122873346,1176152
2018-12-20,23.9697542533081,25.5576559546314,23.9697542533081,24.8015122873346,905283
2018-12-23,23.4404536862004,25.1039697542533,23.3648393194707,23.5916824196597,785083
2018-12-24,23.4404536862004,23.9697542533081,23.062381852552,23.2136105860113,617001
2018-12-26,23.4404536862004,23.6672967863894,22.6086956521739,22.9111531190926,510370
2018-12-27,22.9867674858223,23.289224952741,21.4744801512287,22.4574669187146,2075710
2019-01-01,26.2608695652174,28.3478260869565,26.0869565217391,28.3478260869565,1302097
2019-01-02,28.8695652173913,30.3478260869565,28.2608695652174,30.0,2657542
2019-01-03,30.0,30.8695652173913,29.3913043478261,30.1739130434783,2032142
2019-01-06,30.1739130434783,30.695652173913,28.695652173913,29.0434782608696,2275978
2019-01-07,29.1304347826087,29.9130434782609,28.2608695652174,28.4347826086957,1618864
2019-01-08,28.5217391304348,29.1304347826087,28.2608695652174,28.4347826086957,965619
