Date,Open,High,Low,Close,Volume
2012-10-01,24.2264069264069,25.2617316017316,23.8812987012987,24.5025108225108,104742
2012-10-02,24.9856277056277,26.158961038961,24.9166233766234,25.5378354978355,281613
2012-10-03,26.7801731601732,27.8154978354978,26.2280519480519,26.9182683982684,801562
2012-10-04,27.5393939393939,27.8845021645022,26.3660606060606,26.8491774891775,511795
2012-10-07,26.9182683982684,27.1942857142857,25.3307359307359,25.6068398268398,92826
2012-10-08,25.5378354978355,25.8829437229437,24.4335064935065,24.9166233766234,95334
2012-10-09,25.8829437229437,26.7801731601732,24.847619047619,25.3307359307359,226419
2012-10-10,25.2617316017316,25.2617316017316,24.5715151515151,24.9166233766234,53939
2012-10-11,25.5378354978355,25.5378354978355,24.1574025974026,24.2264069264069,114150
2012-10-14,25.8829437229437,25.8829437229437,24.1574025974026,24.5025108225108,127322
2012-10-15,25.4688311688312,25.4688311688312,24.3644155844156,24.847619047619,50803
2012-10-16,25.5378354978355,26.6421645021645,24.2954112554113,25.8829437229437,182515
2012-10-17,26.158961038961,26.5731601731602,24.847619047619,25.6758441558442,213248
2012-10-18,25.054632034632,25.5378354978355,24.847619047619,25.054632034632,35123
2012-10-21,24.6405194805195,25.054632034632,24.5025108225108,24.7786147186147,21952
2012-10-22,25.8829437229437,26.158961038961,24.9856277056277,25.4688311688312,223283
2012-10-23,25.6068398268398,25.6068398268398,24.9166233766234,24.9856277056277,66483
2012-10-30,24.4335064935065,25.4688311688312,24.4335064935065,25.1237229437229,20070
2012-10-31,25.1927272727273,25.5378354978355,24.4335064935065,25.054632034632,112269
2012-11-01,25.3997402597403,25.3997402597403,24.847619047619,24.9166233766234,40141
2012-11-04,24.847619047619,24.847619047619,24.1574025974026,24.2954112554113,31360
2012-11-05,24.1574025974026,24.6405194805195,23.5361904761905,24.0193073593074,65229
2012-11-06,25.3997402597403,25.3997402597403,24.2264069264069,24.2954112554113,38886
2012-11-07,24.3644155844156,24.7786147186147,24.2264069264069,24.2954112554113,55194
2012-11-08,24.7095238095238,24.7095238095238,23.5361904761905,24.1574025974026,23834
2012-11-11,24.5025108225108,24.5025108225108,22.5008658008658,22.9149783549784,27597
2012-11-12,23.4671861471861,23.4671861471861,22.638961038961,22.845974025974,17562
2012-11-13,23.1910822510822,24.1574025974026,23.1220779220779,23.3981818181818,8154
2012-11-14,24.1574025974026,24.1574025974026,22.845974025974,23.0530735930736,40141
2012-11-15,24.0193073593074,24.3644155844156,23.1910822510822,23.8122943722944,31360
2012-11-18,24.1574025974026,24.1574025974026,23.1220779220779,23.3981818181818,52058
2012-11-19,22.5698701298701,22.845974025974,22.0177489177489,22.1557575757576,31360
2012-11-20,22.7769696969697,22.7769696969697,22.0867532467532,22.0867532467532,71501
2012-11-21,23.1220779220779,23.1220779220779,22.0867532467532,22.2247619047619,26970
2012-11-22,22.7769696969697,22.7769696969697,21.1204329004329,21.6036363636364,39514
2012-11-26,22.0867532467532,22.0867532467532,20.8444155844156,20.9824242424242,51430
2012-11-27,21.741645021645,21.741645021645,21.3965367965368,21.5345454545454,8154
2012-11-28,21.741645021645,21.741645021645,21.1895238095238,21.3275324675325,22579
2012-11-29,22.0867532467532,22.638961038961,22.0867532467532,22.5008658008658,41395
2012-12-02,22.4318614718615,22.4318614718615,21.5345454545454,21.741645021645,15053
2012-12-03,21.3275324675325,22.0867532467532,21.1895238095238,21.3275324675325,10662
2012-12-04,21.8106493506493,21.8106493506493,21.0514285714286,21.3965367965368,8154
2012-12-05,21.2585281385281,21.741645021645,21.2585281385281,21.5345454545454,8781
2012-12-06,20.8444155844156,21.1204329004329,20.7753246753247,20.9134199134199,12544
2012-12-09,21.9487445887446,21.9487445887446,20.2922077922078,20.8444155844156,2509
2012-12-10,20.8444155844156,21.2585281385281,20.637316017316,20.7753246753247,4390
2012-12-11,20.7063203463203,20.8444155844156,20.7063203463203,20.7063203463203,3136
2012-12-12,21.1895238095238,21.1895238095238,20.7063203463203,20.7753246753247,20698
2012-12-13,21.0514285714286,21.1895238095238,20.7753246753247,20.9134199134199,20070
2012-12-17,21.3965367965368,22.0867532467532,21.3965367965368,21.8796536796537,33242
2012-12-18,21.741645021645,21.741645021645,21.3965367965368,21.3965367965368,8781
2012-12-19,21.3275324675325,22.0177489177489,21.3275324675325,21.741645021645,24461
2012-12-20,21.8106493506493,21.9487445887446,21.4655411255411,21.6036363636364,31987
2012-12-23,21.2585281385281,21.2585281385281,20.8444155844156,20.9824242424242,10662
2012-12-24,21.2585281385281,21.3965367965368,20.7753246753247,21.0514285714286,19443
2012-12-26,20.9134199134199,21.3275324675325,20.8444155844156,21.0514285714286,10035
2012-12-27,21.1204329004329,21.8106493506493,21.1204329004329,21.4655411255411,38886
2012-12-30,21.5345454545454,21.8796536796537,21.5345454545454,21.6726406926407,11290
2013-01-01,21.6036363636364,21.8796536796537,21.5345454545454,21.6036363636364,6899
2013-01-02,21.4655411255411,21.4655411255411,21.4655411255411,21.4655411255411,627
2013-01-03,21.5345454545454,22.0867532467532,21.4655411255411,21.8796536796537,8781
2013-01-06,22.0177489177489,22.0177489177489,21.2585281385281,21.3965367965368,10662
2013-01-07,21.2585281385281,21.2585281385281,21.1895238095238,21.1895238095238,4390
2013-01-08,21.2585281385281,21.2585281385281,21.0514285714286,21.1204329004329,9408
2013-01-09,21.1204329004329,21.1895238095238,20.8444155844156,21.0514285714286,8781
2013-01-10,21.0514285714286,21.0514285714286,20.9824242424242,20.9824242424242,4390
2013-01-13,20.7063203463203,21.3275324675325,20.7063203463203,21.0514285714286,6272
2013-01-14,20.9134199134199,21.0514285714286,20.9134199134199,20.9824242424242,12544
2013-01-15,20.8444155844156,21.2585281385281,20.8444155844156,20.9824242424242,3763
2013-01-16,20.9134199134199,20.9824242424242,20.8444155844156,20.9134199134199,13798
2013-01-17,21.0514285714286,21.3965367965368,20.9824242424242,21.1895238095238,21952
2013-01-20,21.8106493506493,21.8106493506493,20.9824242424242,21.2585281385281,40768
2013-01-21,21.3965367965368,21.3965367965368,20.7063203463203,20.8444155844156,94707
2013-01-22,21.5345454545454,21.5345454545454,20.7753246753247,21.0514285714286,9408
2013-01-23,21.8106493506493,22.0867532467532,21.3965367965368,21.6036363636364,54566
2013-01-24,22.0177489177489,22.0867532467532,21.3965367965368,21.9487445887446,43904
2013-01-27,21.741645021645,22.2247619047619,21.5345454545454,21.6036363636364,104742
2013-01-28,21.5345454545454,22.0177489177489,21.5345454545454,21.8106493506493,30106
2013-01-29,22.0177489177489,22.7769696969697,22.0177489177489,22.3628571428571,47667
2013-01-30,22.0867532467532,22.2247619047619,22.0177489177489,22.0867532467532,8781
2013-01-31,21.6036363636364,22.7079653679654,21.6036363636364,22.4318614718615,85299
2013-02-03,21.5345454545454,23.4671861471861,21.5345454545454,23.3291774891775,131085
2013-02-04,23.5361904761905,23.5361904761905,22.7079653679654,22.7769696969697,61466
2013-02-05,22.9840692640693,23.1220779220779,22.7769696969697,22.845974025974,17562
2013-02-06,22.9840692640693,23.1220779220779,22.7769696969697,22.9149783549784,54566
2013-02-07,23.0530735930736,23.0530735930736,22.2247619047619,22.5008658008658,25088
2013-02-10,22.7079653679654,22.9840692640693,22.5698701298701,22.845974025974,64602
2013-02-11,22.9149783549784,23.6742857142857,22.9149783549784,23.5361904761905,154918
2013-02-12,23.8812987012987,23.950303030303,23.1910822510822,23.2600865800866,101606
2013-02-13,23.6051948051948,23.8122943722944,23.2600865800866,23.5361904761905,84045
2013-02-14,23.3291774891775,24.7095238095238,23.3291774891775,24.2264069264069,213875
2013-02-17,24.3644155844156,24.4335064935065,23.6051948051948,23.6742857142857,77146
2013-02-18,23.5361904761905,24.0883982683983,23.1220779220779,23.3291774891775,185651
2013-02-19,23.8122943722944,23.8122943722944,22.5698701298701,22.638961038961,85926
2013-02-20,22.9840692640693,23.6051948051948,22.2938528138528,22.4318614718615,156173
2013-02-24,21.1895238095238,22.4318614718615,21.1895238095238,21.6036363636364,55821
2013-02-25,21.8106493506493,21.8106493506493,20.8444155844156,21.0514285714286,48294
2013-02-26,21.3965367965368,22.2938528138528,21.3965367965368,22.0177489177489,38886
2013-02-27,22.3628571428571,22.3628571428571,21.1204329004329,21.1895238095238,99098
2013-02-28,20.9134199134199,21.6036363636364,20.4302164502164,20.9134199134199,57075
2013-03-03,20.3612121212121,20.3612121212121,19.3258874458874,19.8780952380952,18189
2013-03-04,20.0161038961039,20.7753246753247,20.0161038961039,20.4993073593074,46413
2013-03-05,20.4302164502164,20.4302164502164,19.8780952380952,20.1541991341991,87181
2013-03-06,19.9470995670996,20.4993073593074,19.9470995670996,20.1541991341991,22579
2013-03-07,20.2232034632035,20.4993073593074,20.2232034632035,20.3612121212121,11290
2013-03-10,20.0161038961039,20.7063203463203,19.8780952380952,20.2922077922078,68992
2013-03-11,19.4639826839827,20.1541991341991,19.3948917748918,19.8090909090909,10035
2013-03-12,19.8780952380952,20.2232034632035,19.8780952380952,19.9470995670996,10662
2013-03-13,20.4302164502164,20.637316017316,20.2232034632035,20.2922077922078,10662
2013-03-14,20.2232034632035,20.3612121212121,20.1541991341991,20.2232034632035,8781
2013-03-18,20.0851082251082,20.1541991341991,20.0851082251082,20.0851082251082,1882
2013-03-19,20.637316017316,20.637316017316,20.0161038961039,20.0851082251082,20070
2013-03-20,20.3612121212121,20.3612121212121,19.9470995670996,20.1541991341991,5645
2013-03-24,20.0161038961039,20.0161038961039,19.532987012987,19.8090909090909,5018
2013-03-25,19.6019913419913,19.6019913419913,18.7737662337662,19.2568831168831,16934
2013-03-27,18.8427705627706,19.1188744588745,18.2905627705628,18.4976623376623,9408
2013-03-28,18.635670995671,19.1878787878788,18.635670995671,18.7737662337662,7526
2013-03-31,18.2905627705628,18.3596536796537,17.9454545454545,18.2215584415584,17562
2013-04-01,17.324329004329,17.9454545454545,17.1862337662338,17.3933333333333,15680
2013-04-02,17.9454545454545,17.9454545454545,17.9454545454545,17.9454545454545,2509
2013-04-03,18.2905627705628,18.5666666666667,17.9454545454545,18.1525541125541,8154
2013-04-04,17.9454545454545,18.0835497835498,17.6003463203463,17.8764502164502,36378
2013-04-07,18.2215584415584,18.5666666666667,17.4623376623377,17.6694372294372,9408
2013-04-08,17.7384415584416,19.3258874458874,17.7384415584416,18.1525541125541,23834
2013-04-09,18.9117748917749,18.9117748917749,18.2905627705628,18.428658008658,49549
2013-04-10,18.2905627705628,18.9807792207792,18.2215584415584,18.3596536796537,40141
2013-04-11,18.5666666666667,18.5666666666667,18.2905627705628,18.428658008658,1882
2013-04-15,18.635670995671,19.2568831168831,18.635670995671,18.8427705627706,21325
2013-04-16,18.428658008658,18.4976623376623,17.6694372294372,18.0835497835498,12544
2013-04-17,18.2905627705628,18.2905627705628,17.8074458874459,17.8074458874459,5018
2013-04-18,17.9454545454545,18.0145454545455,17.6003463203463,17.8764502164502,12544
2013-04-21,17.531341991342,17.6003463203463,17.2552380952381,17.324329004329,12544
2013-04-22,17.2552380952381,17.2552380952381,17.1862337662338,17.1862337662338,5018
2013-04-23,17.2552380952381,17.2552380952381,17.2552380952381,17.2552380952381,12544
2013-04-24,18.2215584415584,18.2215584415584,16.7031168831169,16.9102164502164,27597
2013-04-25,16.9102164502164,16.9102164502164,16.2890043290043,16.5651082251082,20070
2013-04-28,15.9438961038961,15.9438961038961,15.9438961038961,15.9438961038961,4390
2013-04-29,15.2536796536796,16.22,15.2536796536796,15.8058008658009,9408
2013-04-30,15.2536796536796,16.1509090909091,14.2873593073593,14.9085714285714,28851
2013-05-02,15.322683982684,16.3580086580087,15.322683982684,16.2890043290043,71501
2013-05-05,16.6341125541126,16.7721212121212,16.2890043290043,16.4960173160173,14426
2013-05-06,16.1509090909091,16.2890043290043,16.0129004329004,16.0819047619048,32614
2013-05-07,16.4960173160173,16.7031168831169,16.0819047619048,16.2890043290043,21325
2013-05-08,16.9102164502164,17.8074458874459,16.8411255411255,17.1172294372294,40768
2013-05-09,17.2552380952381,17.4623376623377,16.6341125541126,16.7721212121212,95962
2013-05-12,17.4623376623377,18.0145454545455,17.2552380952381,17.8764502164502,68365
2013-05-13,18.3596536796537,18.9117748917749,17.7384415584416,18.7047619047619,111642
2013-05-14,19.1878787878788,20.4302164502164,19.1878787878788,20.2922077922078,753267
2013-05-15,20.9824242424242,21.1895238095238,19.9470995670996,20.4302164502164,364403
2013-05-16,20.7063203463203,22.4318614718615,20.7063203463203,22.3628571428571,244608
2013-05-19,22.845974025974,23.2600865800866,21.3965367965368,22.5698701298701,363149
2013-05-20,22.4318614718615,22.7769696969697,21.741645021645,22.0177489177489,341824
2013-05-22,21.2585281385281,21.5677056277056,20.176277056277,20.6400865800866,152320
2013-05-26,20.3308225108225,20.4081385281385,19.3258874458874,19.4032034632035,50960
2013-05-27,20.7947186147186,20.7947186147186,20.176277056277,20.3308225108225,36400
2013-05-28,21.0265800865801,21.1038961038961,20.021645021645,20.4081385281385,89040
2013-05-29,20.7174025974026,20.871948051948,20.6400865800866,20.7174025974026,82880
2013-05-30,20.6400865800866,21.2585281385281,20.2535930735931,20.5627705627706,85120
2013-06-02,20.871948051948,22.4180952380952,20.4081385281385,21.0265800865801,125440
2013-06-03,21.6450216450216,22.3407792207792,20.871948051948,21.0265800865801,118720
2013-06-04,21.1812121212121,21.3358441558442,20.7174025974026,20.7174025974026,61600
